"txNomeParlamentar";"cpf";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"datPagamentoRestituicao";"vlrRestituicao";"nuDeputadoId";"ideDocumento";"urlDocumento"
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO MONUMENTAL";"054.543.900/0019-3";"153400";"0";"2011-09-07T00:00:00";"134.89";"0";"134.89";"9";"2011";"0";"";"";"567276";"";"";"";"2442";"2170297";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO MONUMENTAL";"054.543.900/0019-3";"155844";"0";"2011-12-19T00:00:00";"134.87";"0";"134.87";"12";"2011";"0";"";"";"584975";"";"";"";"2442";"2228447";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO MONUMENTAL";"054.543.900/0019-3";"155874";"0";"2011-12-20T00:00:00";"101.92";"0";"101.92";"12";"2011";"0";"";"";"585186";"";"";"";"2442";"2229068";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PETROMINAS LTDA";"092.058.350/0015-2";"6956";"0";"2011-11-22T00:00:00";"70";"0";"70";"11";"2011";"0";"";"";"585211";"";"";"";"2442";"2229105";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO- DERIVADOS DE PETROLEO LTDA";"000.420.440/0018-4";"140003";"0";"2011-08-16T00:00:00";"70";"0";"70";"8";"2011";"0";"";"";"561555";"";"";"";"2442";"2150857";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO- DERIVADOS DE PETROLEO LTDA";"000.420.440/0018-4";"140087";"0";"2011-08-22T00:00:00";"70";"0";"70";"8";"2011";"0";"";"";"561555";"";"";"";"2442";"2150854";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"METROPOLE INTERATIVA INFORMATICA LTDA";"052.656.050/0012-8";"0360";"0";"2011-11-21T00:00:00";"1300";"0";"1300";"11";"2011";"0";"";"";"578280";"";"";"";"2442";"2206901";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"METROPOLE INTERATIVA INFORMATICA LTDA";"052.656.050/0012-8";"0369";"0";"2011-12-09T00:00:00";"7410";"0";"7410";"12";"2011";"0";"";"";"584173";"";"";"";"2442";"2225706";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"9";"PASSAGEM AÉREA - REEMBOLSO";"0";"";"TAM";"020.128.620/0016-0";"957243306960";"0";"2011-08-19T00:00:00";"803.32";"0";"803.32";"8";"2011";"0";"";"BSB/SAO/BSB";"561555";"";"";"";"2442";"2150871";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"9";"PASSAGEM AÉREA - REEMBOLSO";"0";"";"TAM";"020.128.620/0016-0";"9572434271348";"0";"2011-09-12T00:00:00";"422.28";"0";"422.28";"9";"2011";"0";"MARCO ANTONIO FELIX FIGUEIREDO;";"Brasilia/Belo Horizonte";"570965";"";"";"";"2442";"2187627";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"BIER FASS RESTAURANTE MUSEU LTDA.";"050.332.140/0018-8";"65060";"0";"2011-11-22T00:00:00";"758.8";"0";"758.8";"11";"2011";"0";"";"";"578168";"";"";"";"2442";"2206550";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"C.B. BRASILIA COMERCIO DE ALIMENTOS LTDA";"119.037.890/0010-7";"14392";"0";"2011-08-11T00:00:00";"242.66";"0";"242.66";"8";"2011";"0";"";"";"561555";"";"";"";"2442";"2154845";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"CHURRASCARIA POTENCIA GRILL LTDA";"084.662.190/0019-2";"22848";"0";"2011-11-17T00:00:00";"130";"0";"130";"11";"2011";"0";"";"";"578168";"";"";"";"2442";"2206556";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"CHURRASCARIA POTENCIA GRILL LTDA.";"084.662.190/0019-2";"22124";"0";"2011-08-18T00:00:00";"1225.29";"0";"1225.29";"8";"2011";"0";"";"";"574976";"";"";"";"2442";"2196055";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"COCO BAMBU FRUTOS DO MAR COM. DE ALIMENTOS LTDA";"105.426.620/0014-7";"31082";"0";"2011-09-22T00:00:00";"175.45";"0";"175.45";"9";"2011";"0";"";"";"567276";"";"";"";"2442";"2170300";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"FRED RESTAURANTE";"367.564.350/0010-8";"17452";"0";"2011-12-20T00:00:00";"660";"0";"660";"12";"2011";"0";"";"";"584975";"";"";"";"2442";"2228456";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"LEONES BRAZ DE OLIVEIRA LANCHONETES ME";"142.005.870/0019-7";"0156";"0";"2011-12-15T00:00:00";"347.6";"0";"347.6";"12";"2011";"0";"";"";"584172";"";"";"";"2442";"2225696";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"MAC-MARA ALCAMIM COMERCIAL DE ALIMENTOS LTDA";"085.176.630/0043-2";"1122";"0";"2011-12-13T00:00:00";"419.09";"0";"419.09";"12";"2011";"0";"";"";"584172";"";"";"";"2442";"2225698";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"MASSAS TOSCANELLO LTDA";"334.398.600/0018-5";"11102";"0";"2011-11-08T00:00:00";"351.95";"0";"351.95";"11";"2011";"0";"";"";"575351";"";"";"";"2442";"2197232";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"RESTAURANTE E BAR XIQUE XIQUE LTDA.";"006.045.380/0010-5";"50009";"0";"2011-11-09T00:00:00";"191";"0";"191";"11";"2011";"0";"";"";"576262";"";"";"";"2442";"2200208";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"RESTAURANTE O TRAIRAO LTDA";"135.066.010/0011-2";"011097";"0";"2011-12-13T00:00:00";"458";"0";"458";"12";"2011";"0";"";"";"584172";"";"";"";"2442";"2225701";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"RESTAURANTE O TRAIRAO LTDA";"135.066.010/0011-2";"1279";"0";"2011-10-25T00:00:00";"300";"0";"300";"10";"2011";"0";"";"";"572185";"";"";"";"2442";"2186598";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"RESTAURANTE O TRAIRAO LTDA";"135.066.010/0011-2";"1280";"0";"2011-10-26T00:00:00";"351";"0";"351";"10";"2011";"0";"";"";"573113";"";"";"";"2442";"2189938";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"RESTAURANTE XIQUE XIQUE";"006.045.380/0010-5";"50137";"0";"2011-11-29T00:00:00";"432";"0";"432";"11";"2011";"0";"";"";"580023";"";"";"";"2442";"2213119";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"RESTAURANTE XIQUE XIQUE LTDA.";"006.045.380/0010-5";"50232";"0";"2011-12-08T00:00:00";"1200";"0";"1200";"12";"2011";"0";"";"";"582491";"";"";"";"2442";"2220545";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"XIQUE XIQUE";"006.045.380/0010-5";"194157";"0";"2011-11-07T00:00:00";"430";"0";"430";"11";"2011";"0";"";"";"574974";"";"";"";"2442";"2196048";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"MAX SAVASSI ADMINISTRAÇÃO HOTELEIRA S/C LTDA";"010.206.160/0019-7";"14327";"0";"2011-09-28T00:00:00";"793.8";"0";"793.8";"9";"2011";"0";"";"";"570892";"";"";"";"2442";"2182177";""
"LIDERANÇA DO PSDB";"";"";"";"2011";"NA";"";"54";"15";"LOCAÇÃO DE VEÍCULOS AUTOMOTORES OU FRETAMENTO DE EMBARCAÇÕES";"0";"";"PONTO DE TAXI 606";"005.245.500/0010-0";"18237682";"1";"2011-08-22T00:00:00";"34";"0";"34";"8";"2011";"0";"";"";"561555";"";"";"";"2442";"2150849";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA";"003.065.970/0010-5";"146454";"0";"2011-10-11T00:00:00";"50";"0";"50";"10";"2011";"0";"";"";"573140";"";"";"";"2439";"2190035";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DM BARRETO AUTO MECÂNICA-ME";"132.518.590/0011-5";"0155";"0";"2011-11-07T00:00:00";"145";"0";"145";"11";"2011";"0";"";"";"574887";"";"";"";"2439";"2195669";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO";"726.204.120/0013-5";"295060";"0";"2011-11-09T00:00:00";"105";"0";"105";"11";"2011";"0";"";"";"576495";"";"";"";"2439";"2200844";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"276625";"0";"2011-10-03T00:00:00";"138";"0";"138";"10";"2011";"0";"";"";"569094";"";"";"";"2439";"2176355";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"277710";"0";"2011-10-05T00:00:00";"107.63";"0";"107.63";"10";"2011";"0";"";"";"569094";"";"";"";"2439";"2176357";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"284987";"0";"2011-10-20T00:00:00";"118.02";"0";"118.02";"10";"2011";"0";"";"";"572296";"";"";"";"2439";"2186914";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"287300";"0";"2011-10-24T00:00:00";"109.02";"0";"109.02";"10";"2011";"0";"";"";"572296";"";"";"";"2439";"2186904";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"290274";"0";"2011-10-30T00:00:00";"106.01";"0";"106.01";"10";"2011";"0";"";"";"573536";"";"";"";"2439";"2191279";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"293492";"0";"2011-11-06T00:00:00";"115.01";"0";"115.01";"11";"2011";"0";"";"";"574684";"";"";"";"2439";"2195038";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"296643";"0";"2011-11-12T00:00:00";"113";"0";"113";"11";"2011";"0";"";"";"577291";"";"";"";"2439";"2203441";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"297859";"0";"2011-11-15T00:00:00";"101";"0";"101";"11";"2011";"0";"";"";"577291";"";"";"";"2439";"2203449";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"299118";"0";"2011-11-17T00:00:00";"121.15";"0";"121.15";"11";"2011";"0";"";"";"577888";"";"";"";"2439";"2205563";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"300991";"0";"2011-11-22T00:00:00";"120.19";"0";"120.19";"11";"2011";"0";"";"";"577888";"";"";"";"2439";"2205566";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"303590";"0";"2011-11-26T00:00:00";"140";"0";"140";"11";"2011";"0";"";"";"579373";"";"";"";"2439";"2210610";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"307813";"0";"2011-12-05T00:00:00";"138.5";"0";"138.5";"12";"2011";"0";"";"";"581818";"";"";"";"2439";"2218656";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"309069";"0";"2011-12-07T00:00:00";"70";"0";"70";"12";"2011";"0";"";"";"583854";"";"";"";"2439";"2224910";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"310359";"0";"2011-12-10T00:00:00";"140";"0";"140";"12";"2011";"0";"";"";"583855";"";"";"";"2439";"2224918";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"312853";"0";"2011-12-15T00:00:00";"60";"0";"60";"12";"2011";"0";"";"";"584607";"";"";"";"2439";"2227101";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"314555";"0";"2011-12-18T00:00:00";"120";"0";"120";"12";"2011";"0";"";"";"584607";"";"";"";"2439";"2227102";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MORRO AZUL COM. DE PETROLEO LTDA";"726.204.120/0013-5";"315449";"0";"2011-12-20T00:00:00";"50";"0";"50";"12";"2011";"0";"";"";"585223";"";"";"";"2439";"2229143";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SIND. DOS PERMISSION. E MOTORISTAS AUXILIA DO DF";"000.317.080/0029-0";"762617";"0";"2011-10-18T00:00:00";"50";"0";"50";"10";"2011";"0";"";"";"570922";"";"";"";"2439";"2182301";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SINDIC. DOS PERMIS. E MOTOR. AUXIL. DE TAXIS DO DF";"000.317.080/0029-0";"571476";"0";"2011-10-19T00:00:00";"77.93";"0";"77.93";"10";"2011";"0";"";"";"571476";"";"";"";"2439";"2184113";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"SINDICATO DOS PERMISSIONARIOS E MOT. AUX. DE TAXIS";"000.317.080/0029-0";"786573";"0";"2011-12-01T00:00:00";"50";"0";"50";"12";"2011";"0";"";"";"580404";"";"";"";"2439";"2214320";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"AGAPÊ INFORMÁTICA";"036.060.270/0011-0";"0017";"0";"2011-10-28T00:00:00";"1000";"0";"1000";"9";"2011";"0";"";"";"582269";"";"";"";"2439";"2219914";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"AGAPÊ INFORMATICA";"036.060.270/0011-0";"0018";"0";"2011-10-28T00:00:00";"1000";"0";"1000";"10";"2011";"0";"";"";"582269";"";"";"";"2439";"2219915";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"CDN COMUNICAÇÃO CORPORATIVA LTDA";"578.638.540/0011-9";"00006647";"0";"2011-10-31T00:00:00";"17500";"0";"17500";"10";"2011";"0";"";"";"573574";"";"";"";"2439";"2191432";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"CDN COMUNICAÇÃO CORPORATIVA LTDA";"578.638.540/0011-9";"00006749";"0";"2011-11-16T00:00:00";"18500";"0";"18500";"11";"2011";"0";"";"";"577442";"";"";"";"2439";"2203877";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"CDN COMUNICAÇÃO CORPORATIVA LTDA";"578.638.540/0011-9";"00006839";"0";"2011-12-02T00:00:00";"9000";"0";"9000";"12";"2011";"0";"";"";"583285";"";"";"";"2439";"2223014";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"LUIZ PAULO TEIXEIRA FERREIRA";"036.060.270/0011-0";"0029";"0";"2011-12-23T00:00:00";"1100";"152.08";"947.92";"11";"2011";"0";"";"";"587029";"";"";"";"2439";"2234319";""
"LIDERANÇA DO PT";"";"";"";"2011";"NA";"";"54";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"GRAFICA CONTA FIO";"050.482.750/0011-9";"2522";"0";"2011-12-16T00:00:00";"8200";"0";"8200";"12";"2011";"0";"";"";"584636";"";"";"";"2439";"2227192";""
"JAIRO ATAÍDE";"";"3151";"533";"2007";"MG";"DEM";"53";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CEMIG";"069.811.800/0011-6";"003305206";"0";"2011-01-17T00:00:00";"94.05";"0";"94.05";"1";"2011";"0";"";"";"524574";"";"";"";"1969";"2025618";""
"JAIRO ATAÍDE";"";"3151";"533";"2007";"MG";"DEM";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"ANTARES COMBUSTIVEIS LTDA";"038.887.890/0023-8";"002402";"0";"2011-01-31T00:00:00";"3121.24";"0";"3121.24";"1";"2011";"0";"";"";"518213";"";"";"";"1969";"2004230";""
"JAIRO ATAÍDE";"";"3151";"533";"2007";"MG";"DEM";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MENDOÇA & CIA LTDA";"182.867.570/0031-0";"285657";"0";"2011-01-05T00:00:00";"100";"0";"100";"1";"2011";"0";"";"";"514851";"";"";"";"1969";"1992538";""
"JAIRO ATAÍDE";"";"3151";"533";"2007";"MG";"DEM";"53";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ANTONIO MASSUD LTDA";"003.564.880/0019-4";"146328";"0";"2011-01-28T00:00:00";"50";"0";"50";"1";"2011";"0";"";"";"518267";"";"";"";"1969";"2004376";""
"JAIRO ATAÍDE";"";"3151";"533";"2007";"MG";"DEM";"53";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"MENEZES CONSULTORES E ADVOGADOS ASSOCIADOS";"072.683.080/0016-1";"000780";"0";"2011-01-18T00:00:00";"8500";"0";"8500";"1";"2011";"0";"";"";"514852";"";"";"";"1969";"1992530";""
